1.00	2.67
4.60	5.94
6.43	8.20
10.13	11.53
12.07	13.84
15.72	17.17
17.66	19.48
21.36	22.81
23.03	24.91
26.73	28.24
28.51	30.39
32.11	33.56
33.99	35.65
37.64	38.93
39.52	41.24
43.12	44.36
44.84	46.67
48.98	49.94
50.43	52.25
54.29	55.74
56.33	58.27
60.15	61.71
62.08	64.07
65.90	67.51
67.83	70.25
70.62	72.02
73.20	75.08
75.24	80.83
81.48	87.92
88.62	94.75
95.55	102.00
105.17	110.65
111.94	117.95
120.75	125.15
126.33	133.05
136.92	138.53
140.62	144.87
146.64	150.51
151.96	153.14
157.49	158.73
161.09	163.83
164.80	172.16
173.77	175.65
177.74	179.03
181.18	182.74
183.65	185.05
186.39	188.44
189.35	190.80
192.79	194.67
195.10	196.71
198.75	200.52
201.81	203.32
205.41	207.24
208.10	209.87
211.86	213.95
214.60	216.16
218.14	220.83
221.20	223.03
224.80	227.11
227.38	229.21
231.25	233.72
233.99	235.66
237.54	239.58
240.11	241.94
243.98	246.08
246.56	248.33
250.59	252.63
253.17	255.00
256.93	259.08
259.45	261.28
263.21	265.36
265.52	267.83
269.72	271.81
272.19	274.07
275.89	277.83
278.26	280.08
281.96	283.90
285.19	287.44
288.03	289.27
291.04	293.73
295.50	297.97
299.91	302.06
302.97	305.65
306.25	307.70
309.41	311.99
313.98	316.88
318.33	320.86
321.39	324.13
324.56	325.69
327.25	329.99
331.92	334.18
336.17	338.64
339.50	341.97
342.51	343.58
345.41	347.66
349.92	352.18
354.27	356.10
357.39	359.70
360.07	361.58
362.12	362.97
364.32	365.93
367.17	367.97
369.26	370.76
371.46	372.75
373.40	374.31
375.22	376.62
377.10	378.45
379.79	380.70
381.67	382.91
383.66	384.89
385.91	386.83
388.06	389.41
390.05	391.34
392.90	393.81
394.51	395.80
396.44	397.57
398.54	399.45
400.20	401.44
402.03	403.27
404.39	405.47
105.17	410.89
111.94	417.77
120.75	420.08
126.33	422.18
136.92	427.06
140.62	432.65
146.64	435.77
151.96	437.59
157.49	440.76
161.09	442.48
164.80	445.33
173.77	447.37
177.74	451.35
181.18	452.90
183.65	454.46
186.39	457.15
189.35	459.14
192.79	462.52
195.10	464.13
198.75	466.87
201.81	468.86
205.41	472.30
208.10	473.32
211.86	474.82
214.60	477.56
218.14	478.58
221.20	480.14
224.80	482.83
227.38	484.12
231.25	485.73
233.99	488.25
237.54	489.33
240.11	491.10
243.98	493.62
246.56	494.86
250.59	496.63
253.17	499.53
256.93	500.34
259.45	502.06
263.21	504.69
265.52	505.82
269.72	507.91
272.19	510.92
275.89	512.10
278.26	513.88
281.96	517.32
285.19	519.25
288.03	521.77
291.04	522.90
295.50	524.46
299.91	527.25
302.97	528.38
306.25	529.94
309.41	532.36
313.98	533.54
318.33	535.42
321.39	538.91
324.56	540.74
327.25	544.07
331.92	546.11
336.17	549.28
339.50	550.35
342.51	551.97
345.41	554.60
349.92	555.89
354.27	557.28
357.39	558.95
360.07	560.13
362.12	562.01
364.32	565.18
367.17	567.44
369.26	570.71
371.46	572.97
373.40	576.36
375.22	578.56
377.10	581.83
379.79	584.25
381.67	587.69
383.66	590.16
385.91	593.65
388.06	596.07
390.05	599.56
392.90	602.41
394.51	606.01
396.44	608.59
398.54	611.92
400.20	614.66
402.03	615.89
404.39	618.90
407.08	623.36
624.70	626.53
627.07	632.28
633.41	639.64
640.77	647.59
648.77	655.27
656.72	661.72
662.95	670.64
673.54	678.43
679.71	686.38
687.83	694.97
698.09	699.65
702.76	704.53
704.80	706.41
708.89	710.17
712.16	718.93
720.65	722.48
724.41	725.32
726.77	728.82
729.41	730.53
732.36	734.46
735.21	736.66
738.75	740.85
742.03	743.16
745.15	747.30
747.94	749.39
751.59	753.74
754.49	756.05
758.15	760.56
761.05	762.93
764.97	767.28
767.76	769.75
771.69	773.78
774.37	776.20
778.24	780.50
781.09	782.91
785.12	787.48
787.96	789.74
791.56	794.25
794.62	796.50
798.49	801.02
801.34	803.17
805.10	807.46
808.00	809.77
811.76	814.29
814.82	816.49
818.58	820.68
821.27	822.94
824.87	827.07
827.61	829.22
831.15	832.82
833.57	835.08
837.06	839.11
839.32	840.99
843.13	845.07
845.50	847.11
849.10	851.03
851.84	853.39
855.49	857.05
858.55	860.16
860.81	862.37
864.52	866.72
868.97	871.12
873.06	874.72
876.60	878.48
879.07	880.20
882.24	884.55
886.81	888.96
891.16	892.99
894.49	896.59
897.18	898.36
900.35	902.39
