0.99	2.53
4.02	4.82
5.78	6.89
7.74	8.70
9.44	11.14
11.36	12.21
13.11	14.17
14.92	16.78
16.99	17.89
18.69	19.81
20.55	22.52
22.57	23.68
24.43	25.65
26.50	28.52
28.57	29.64
30.54	31.66
32.66	34.79
35.06	36.07
36.70	38.09
40.53	41.75
42.60	43.98
45.42	47.60
48.55	49.83
50.63	53.18
53.28	54.29
55.04	56.26
57.11	59.08
59.23	60.30
60.99	62.37
64.60	66.04
66.89	68.59
70.87	72.47
73.32	74.86
75.81	78.05
78.15	79.32
79.96	81.39
82.40	84.64
84.79	85.80
86.39	87.61
89.58	91.60
92.13	93.83
96.11	97.49
98.29	99.83
102.06	103.50
104.46	106.00
107.06	109.34
110.25	111.52
112.48	114.98
115.51	117.05
118.64	120.45
121.25	123.00
124.91	126.46
127.36	128.95
131.34	132.89
133.47	135.33
137.35	138.73
139.32	141.28
143.30	144.79
145.32	147.71
149.25	150.85
151.48	156.37
157.44	163.92
164.82	171.09
171.89	179.01
179.59	186.61
187.46	193.36
194.95	201.22
203.08	210.84
213.98	220.09
221.31	225.99
227.95	229.55
234.33	239.06
240.33	245.28
248.09	249.63
254.36	258.83
259.84	264.41
266.69	268.02
269.35	277.58
279.82	281.14
285.45	287.95
289.01	290.87
292.41	293.47
295.23	302.29
303.46	305.91
306.44	307.61
312.97	315.58
316.48	317.97
319.67	322.54
323.28	324.88
326.79	329.77
329.98	331.73
333.54	336.09
336.67	338.43
340.08	342.47
343.26	344.86
346.61	349.11
349.85	351.39
353.25	355.17
356.18	357.56
359.90	362.18
362.87	364.57
366.27	368.50
369.14	370.79
372.38	374.78
375.41	377.11
378.81	381.21
382.00	383.54
385.35	387.26
387.85	389.60
391.51	393.69
394.44	396.03
398.10	400.44
401.24	402.73
404.69	407.03
407.99	409.58
411.55	413.62
414.47	415.96
418.30	420.37
421.17	422.71
424.78	427.12
427.91	429.56
431.42	433.76
434.50	436.10
437.80	440.03
440.83	442.42
444.28	446.25
446.94	448.53
450.55	452.52
453.42	454.91
456.82	459.27
459.90	461.39
463.31	465.48
466.28	467.93
469.74	471.91
472.66	474.20
476.11	478.03
478.82	480.58
482.33	484.45
486.16	487.64
489.13	490.88
492.16	493.81
496.04	498.54
500.50	503.11
504.06	506.08
506.83	509.01
509.70	511.50
513.63	516.02
518.04	520.22
521.55	523.67
524.36	526.65
527.18	529.09
531.27	533.40
535.57	537.59
539.29	541.26
542.27	544.24
544.87	545.94
547.74	549.87
552.21	553.80
555.40	557.42
558.48	560.39
560.92	562.09
563.42	564.85
566.34	567.99
574.05	575.32
576.76	577.82
578.72	580.05
580.74	581.91
582.60	583.61
584.30	585.69
586.91	587.81
588.71	589.94
591.11	592.17
593.12	594.19
595.41	596.47
597.27	598.49
599.77	600.72
601.57	602.85
604.23	605.19
606.68	608.22
614.96	616.19
618.05	618.74
619.96	621.08
622.62	623.41
624.69	625.70
627.24	628.14
629.26	630.32
631.65	632.55
633.67	634.89
636.11	636.96
637.97	638.98
640.52	641.38
642.60	643.82
645.09	646.05
647.11	653.01
654.02	655.30
655.40	656.15
657.10	657.85
658.96	661.20
662.74	663.53
664.92	667.15
668.05	668.95
670.60	671.50
672.83	673.84
675.33	677.62
678.41	679.21
679.90	682.24
683.46	684.31
685.59	687.55
688.62	689.41
691.43	692.12
693.40	694.25
695.95	697.81
698.13	698.61
699.51	700.41
701.05	703.18
704.03	704.82
705.89	707.80
708.54	709.34
711.25	712.16
713.33	714.28
715.29	716.58
716.77	717.79
718.53	719.60
720.45	722.20
722.36	723.32
724.11	725.23
725.92	727.67
727.83	728.90
729.48	730.70
731.61	733.41
733.68	734.69
735.48	736.49
738.41	739.84
740.80	741.86
743.72	745.74
746.17	747.60
749.62	750.90
751.80	753.07
755.25	756.58
757.54	758.92
761.15	762.59
763.38	764.87
767.00	768.32
769.07	770.61
772.68	774.01
774.81	776.51
778.47	779.86
780.81	782.30
784.32	785.86
786.76	788.25
790.48	791.87
792.61	794.42
796.38	797.92
798.72	800.58
802.71	804.03
804.57	806.48
808.39	809.93
810.52	812.32
814.08	815.67
816.42	818.06
819.82	821.73
822.05	823.96
825.82	827.42
827.89	829.59
831.29	832.94
833.31	835.12
837.09	838.63
839.11	840.81
842.61	844.05
844.63	846.44
848.35	849.68
850.48	852.07
853.93	855.47
856.06	857.92
859.78	861.27
861.74	863.60
865.30	866.90
867.59	869.29
870.94	872.37
873.06	874.66
876.36	877.79
878.54	880.29
882.31	883.74
884.59	886.35
888.10	889.54
890.28	891.98
893.73	895.27
895.86	897.56
899.53	901.17
