15.00	16.50
17.49	18.89
20.70	22.21
24.39	26.57
27.03	28.54
30.15	32.27
32.84	34.35
36.22	38.45
38.91	40.63
42.55	44.98
45.09	47.16
48.93	51.37
51.94	53.54
55.36	57.69
58.16	60.08
62.00	63.77
64.28	66.20
67.97	70.46
70.56	72.48
74.19	76.48
77.05	78.71
80.47	82.49
83.38	85.76
85.97	87.48
88.98	91.31
93.34	95.62
97.75	99.88
100.76	102.83
103.20	104.54
106.41	107.92
108.95	109.68
111.08	112.22
112.69	114.09
114.66	115.65
116.79	118.03
118.45	119.85
120.73	121.46
122.60	123.79
124.36	125.76
126.28	127.27
128.36	132.98
133.86	138.99
140.03	141.07
142.16	143.14
144.18	148.54
149.42	154.30
155.03	158.86
163.85	166.13
167.06	167.89
169.92	170.69
171.73	172.72
173.70	176.30
176.76	177.53
177.55	178.48
179.15	181.54
181.95	182.78
