2.07	4.10
4.43	5.33
5.96	6.91
7.99	9.90
10.08	11.03
11.39	12.80
14.11	15.61
15.67	16.89
17.40	18.89
20.30	22.03
22.15	23.37
23.79	25.64
26.66	28.21
28.45	29.77
30.20	31.96
33.39	35.57
36.00	37.97
40.25	41.53
42.06	43.98
46.00	47.22
47.76	49.78
51.64	53.13
53.50	55.47
57.44	58.98
59.41	61.48
63.55	65.26
65.63	67.65
69.67	71.27
71.80	73.56
75.42	77.12
77.60	79.41
81.43	82.92
83.40	85.26
87.12	88.66
89.04	91.11
93.19	94.57
95.05	97.12
98.82	100.37
100.74	102.71
104.52	106.01
106.54	108.35
110.16	111.96
112.28	114.41
116.06	117.82
118.13	120.42
122.07	123.83
124.09	126.33
128.03	129.78
130.00	132.44
133.93	135.80
136.27	138.78
139.52	140.48
141.86	143.40
143.94	148.94
149.57	155.90
156.33	162.39
164.10	169.26
170.48	177.08
178.41	184.15
185.32	191.33
195.38	199.79
200.91	206.71
207.77	212.56
216.28	217.67
219.16	223.68
224.95	229.96
231.39	235.38
239.37	240.59
241.39	249.80
250.97	252.78
254.69	256.23
257.83	259.59
260.17	261.77
263.42	265.33
266.18	267.73
269.75	271.77
272.03	273.63
275.65	277.78
278.47	279.91
282.09	284.16
284.91	286.66
288.84	291.08
291.61	293.15
295.28	297.14
298.15	299.86
301.77	303.90
304.80	306.24
308.37	310.50
311.13	312.89
314.91	316.99
317.52	319.27
321.45	323.58
324.17	325.92
328.26	330.02
330.66	332.41
334.22	336.35
336.99	338.80
340.87	342.84
343.58	345.55
347.47	349.75
350.18	352.15
354.12	355.93
356.56	358.32
359.92	362.15
363.05	364.86
366.30	368.53
368.91	370.93
372.52	374.44
375.77	377.84
378.43	379.76
381.51	383.64
385.93	388.16
389.76	391.99
392.63	395.34
395.66	396.78
398.48	400.88
403.16	405.03
407.15	409.44
410.03	412.53
413.01	414.23
578.29	580.10
580.31	582.28
584.09	585.84
586.27	587.97
589.78	591.54
591.91	593.66
595.69	597.17
597.60	599.46
601.59	603.03
603.40	605.21
607.34	608.82
609.30	611.22
612.97	614.62
615.16	617.18
618.77	620.58
620.90	622.82
624.62	626.11
626.59	628.29
630.26	631.65
632.18	633.77
635.58	637.07
637.44	639.41
641.28	642.66
643.03	644.95
646.59	647.98
648.46	650.64
652.18	653.67
654.15	656.01
657.77	659.15
659.52	661.38
663.25	664.73
665.00	667.13
668.72	670.59
671.07	673.03
674.63	676.54
676.81	678.99
680.48	682.40
682.61	684.95
686.65	688.30
688.73	691.12
692.56	694.37
694.53	696.87
698.62	700.27
700.70	703.04
704.90	706.55
706.87	710.96
712.13	713.89
714.00	719.16
719.47	725.43
726.28	732.77
733.52	739.21
740.33	746.92
749.69	755.70
757.19	763.04
764.32	771.45
774.16	779.75
780.33	785.81
788.95	790.71
792.67	798.15
802.89	806.98
808.05	812.94
815.12	820.34
827.31	828.53
829.43	837.25
838.96	840.76
842.57	844.17
845.92	847.52
848.32	849.70
851.67	853.53
854.28	855.87
857.89	859.81
860.87	862.63
864.49	866.67
867.36	869.22
871.09	873.11
873.64	875.40
877.36	879.49
879.97	881.67
883.80	886.03
886.62	888.38
890.34	892.63
893.11	894.92
896.94	899.44
899.60	901.62
903.48	906.09
