1.44	3.07
3.72	5.29
6.59	8.49
8.76	9.89
10.44	11.74
12.22	14.34
14.50	15.64
16.18	17.37
17.97	20.03
20.14	21.27
21.87	23.22
25.01	26.37
27.07	28.70
30.81	32.22
32.92	34.60
35.52	38.02
38.56	39.91
40.78	43.27
43.87	45.06
46.47	48.47
49.12	50.64
52.86	54.27
55.03	56.55
58.72	60.23
60.88	62.67
64.57	66.08
66.68	68.14
69.71	71.50
72.10	73.89
75.35	76.81
77.35	79.09
80.88	82.34
83.04	84.89
86.73	88.19
88.68	90.47
92.31	93.83
94.42	96.21
97.24	99.08
99.19	100.38
100.98	102.12
102.82	105.15
105.26	106.29
106.83	108.13
109.65	111.38
112.09	113.60
115.72	117.07
117.83	119.51
121.46	122.87
123.57	125.42
127.42	128.94
129.32	131.54
133.17	134.63
135.01	139.61
140.26	145.90
146.44	153.32
154.41	160.96
161.40	168.98
169.31	175.32
176.68	182.26
184.26	192.99
195.75	201.87
203.06	207.89
210.27	211.52
216.28	220.84
222.35	226.36
229.18	230.37
234.98	239.37
240.88	245.27
247.66	248.63
253.56	257.79
260.23	267.33
269.55	271.61
273.45	274.32
280.17	281.69
282.82	284.18
286.24	288.19
289.11	290.46
292.63	294.85
295.50	297.18
298.70	301.35
302.11	303.74
305.58	307.86
308.56	310.35
312.63	314.79
315.77	317.23
319.18	321.73
322.38	324.11
325.95	328.28
328.72	330.56
332.24	334.46
335.11	337.06
338.36	340.48
341.34	342.75
344.92	346.98
347.85	349.36
351.69	353.81
354.46	356.08
357.76	360.15
360.80	362.31
363.78	366.32
366.97	368.49
370.28	372.39
373.26	374.78
377.11	378.89
380.09	381.60
384.04	385.94
386.91	388.48
390.76	392.33
393.58	395.20
397.26	399.05
400.19	401.65
403.82	405.71
406.74	408.15
410.21	412.43
413.08	414.71
416.28	417.74
418.72	420.24
422.30	424.14
425.06	426.63
428.47	430.53
431.56	432.92
435.35	437.03
438.12	439.74
441.80	443.64
444.46	446.08
447.82	449.77
450.53	452.10
453.56	455.73
456.32	457.89
459.85	462.07
463.10	464.56
465.97	467.65
469.00	470.74
472.15	473.61
475.72	478.32
479.84	482.77
483.52	485.69
486.12	488.45
488.94	490.78
492.46	495.07
497.40	499.35
500.81	502.98
503.52	506.06
506.61	508.39
510.56	512.51
514.63	516.41
517.88	519.88
521.02	523.02
523.68	524.87
526.33	527.90
529.26	530.99
531.15	532.78
536.84	538.36
539.61	540.69
541.66	543.02
543.72	544.97
545.78	546.65
547.41	548.60
549.41	550.71
551.42	552.45
553.42	554.56
555.70	556.62
557.59	558.90
560.09	560.90
561.93	563.23
564.37	565.34
566.43	567.67
568.87	569.89
571.57	573.15
578.73	580.08
581.76	582.63
583.77	585.07
586.53	587.50
588.70	589.83
591.14	592.11
592.92	594.12
594.77	595.74
596.72	597.53
598.12	599.37
600.51	601.65
602.51	603.71
605.17	605.98
607.01	608.04
609.50	610.42
611.29	612.38
613.62	614.54
615.73	621.26
622.13	624.13
625.05	625.98
626.90	629.71
630.58	631.39
632.80	634.86
635.46	636.43
638.28	639.20
640.17	641.15
641.85	644.83
645.59	646.40
647.16	649.71
649.98	650.79
651.98	653.56
654.48	655.40
657.35	658.22
659.30	660.22
661.20	662.01
662.77	664.28
664.50	665.37
666.18	667.21
667.91	669.97
670.03	671.17
671.60	672.79
673.50	675.28
675.39	676.58
677.23	678.48
679.13	681.03
681.30	682.27
682.92	684.17
685.09	687.04
687.10	688.13
688.67	690.08
692.14	693.65
694.19	695.55
697.17	699.29
699.99	701.29
702.00	704.38
704.44	705.52
706.06	707.47
708.23	710.56
711.15	712.40
714.62	716.03
716.57	718.09
720.15	721.67
722.37	723.94
725.19	727.73
728.06	729.41
730.23	732.34
733.15	734.40
735.75	737.54
738.36	739.82
741.71	743.23
743.88	745.34
747.35	748.92
749.57	751.03
753.20	754.66
755.26	757.21
758.95	760.52
760.90	762.90
764.58	766.21
766.80	768.64
770.32	772.06
772.55	774.39
776.12	777.80
778.34	780.19
782.14	783.71
784.36	786.25
788.04	789.72
790.21	792.27
794.22	795.90
796.55	798.50
800.29	802.08
802.62	804.62
805.60	807.39
807.66	808.74
809.28	810.64
811.40	813.73
814.43	815.79
817.14	819.25
819.69	821.20
823.37	824.78
825.43	827.11
829.28	830.63
831.55	832.96
835.18	836.70
837.24	838.92
841.04	842.72
843.20	845.04
846.62	848.78
849.49	850.73
